"ulb","receiptdate","receiptnumber","createdtime","amountpaid","feetype"
"Aska","2021-12-14","12/2021-22/005153","2021-12-14","3060.00","WS Application Fee"
"Aska","2021-12-14","12/2021-22/005155","2021-12-14","0.00","WS Application Fee"
"Aska","2021-12-14","12/2021-22/005156","2021-12-14","0.00","WS Application Fee"
"Aska","2021-12-14","12/2021-22/005157","2021-12-14","0.00","WS Application Fee"
"Aska","2021-12-14","12/2021-22/005158","2021-12-14","0.00","WS Application Fee"
"Aska","2021-12-14","12/2021-22/005159","2021-12-14","0.00","WS Application Fee"
"Aska","2021-12-14","12/2021-22/005160","2021-12-14","0.00","WS Application Fee"
"Aska","2021-12-14","12/2021-22/005161","2021-12-14","0.00","WS Application Fee"
"Aska","2021-12-14","12/2021-22/005162","2021-12-14","0.00","WS Application Fee"
"Aska","2021-12-14","12/2021-22/005163","2021-12-14","3060.00","WS Application Fee"
"Cuttack","2021-12-14","12/2021-22/005166","2021-12-14","138.00","WS Monthly Fee"
"Cuttack","2021-12-14","12/2021-22/005169","2021-12-14","414.00","WS Monthly Fee"
"Cuttack","2021-12-14","12/2021-22/005170","2021-12-14","414.00","WS Monthly Fee"
"Bhubaneswar","2021-12-14","12/2021-22/005171","2021-12-14","312.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005182","2021-12-15","610.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005187","2021-12-15","1173.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005189","2021-12-15","145.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005192","2021-12-15","300.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005194","2021-12-15","300.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005196","2021-12-15","500.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005199","2021-12-15","300.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005201","2021-12-15","55.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005202","2021-12-15","300.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005204","2021-12-15","145.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005211","2021-12-15","500.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005213","2021-12-15","1000.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005214","2021-12-15","1500.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005215","2021-12-15","500.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005217","2021-12-15","500.00","WS Monthly Fee"
"Puri","2021-12-15","12/2021-22/005218","2021-12-15","861.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005219","2021-12-15","1000.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005223","2021-12-15","500.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005228","2021-12-15","500.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005233","2021-12-15","1000.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005235","2021-12-15","500.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005239","2021-12-15","1000.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005242","2021-12-15","300.00","WS Monthly Fee"
"Rourkela","2021-12-15","12/2021-22/005243","2021-12-15","3060.00","WS Application Fee"
"Rourkela","2021-12-15","12/2021-22/005245","2021-12-15","22142.00","BPA Sanction Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005246","2021-12-15","145.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005248","2021-12-15","512.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005250","2021-12-15","500.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005251","2021-12-15","500.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005253","2021-12-15","500.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005256","2021-12-15","500.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005257","2021-12-15","500.00","WS Monthly Fee"
"Jharsuguda","2021-12-15","12/2021-22/005264","2021-12-15","406.00","WS Monthly Fee"
"Jharsuguda","2021-12-15","12/2021-22/005271","2021-12-15","60.00","WS Application Fee"
"Jharsuguda","2021-12-15","12/2021-22/005272","2021-12-15","290.00","WS Monthly Fee"
"Cuttack","2021-12-15","12/2021-22/005273","2021-12-15","2250.00","WS Monthly Fee"
"Rourkela","2021-12-15","12/2021-22/005275","2021-12-15","1387.00","BPA Application Fee"
"Rourkela","2021-12-15","12/2021-22/005277","2021-12-15","15429.00","BPA Sanction Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005288","2021-12-15","1285.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005290","2021-12-15","300.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005291","2021-12-15","300.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005293","2021-12-15","145.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005297","2021-12-15","1000.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005298","2021-12-15","500.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005301","2021-12-15","500.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005303","2021-12-15","118.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005304","2021-12-15","300.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005306","2021-12-15","500.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005311","2021-12-15","445.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005313","2021-12-15","145.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005314","2021-12-15","145.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005316","2021-12-15","1199.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005318","2021-12-15","500.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005322","2021-12-15","300.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005324","2021-12-15","200.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005328","2021-12-15","145.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005331","2021-12-15","900.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005332","2021-12-15","900.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005334","2021-12-15","900.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005336","2021-12-15","900.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005338","2021-12-15","900.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005350","2021-12-15","900.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005356","2021-12-15","900.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005363","2021-12-15","900.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005361","2021-12-15","900.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005365","2021-12-15","900.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005368","2021-12-15","900.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005372","2021-12-15","900.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005376","2021-12-15","900.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-15","12/2021-22/005378","2021-12-15","900.00","WS Monthly Fee"
"Bhubaneswar","2021-12-15","12/2021-22/005385","2021-12-15","99.00","WS Monthly Fee"
"Bhubaneswar","2021-12-15","12/2021-22/005394","2021-12-15","312.00","WS Monthly Fee"
"Rourkela","2021-12-16","12/2021-22/005397","2021-12-16","1895.00","BPA Application Fee"
"Jharsuguda","2021-12-16","12/2021-22/005418","2021-12-16","288.00","WS Monthly Fee"
"Jharsuguda","2021-12-16","12/2021-22/005439","2021-12-16","736.00","WS Monthly Fee"
"Jharsuguda","2021-12-16","12/2021-22/005440","2021-12-16","6178.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005442","2021-12-16","900.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005444","2021-12-16","900.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005445","2021-12-16","900.00","WS Monthly Fee"
"Jharsuguda","2021-12-16","12/2021-22/005446","2021-12-16","11184.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005447","2021-12-16","900.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005448","2021-12-16","900.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005449","2021-12-16","900.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005450","2021-12-16","900.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005452","2021-12-16","900.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005453","2021-12-16","900.00","WS Monthly Fee"
"Jharsuguda","2021-12-16","12/2021-22/005455","2021-12-16","6946.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005456","2021-12-16","900.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005457","2021-12-16","900.00","WS Monthly Fee"
"Jharsuguda","2021-12-16","12/2021-22/005461","2021-12-16","6246.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005462","2021-12-16","900.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005463","2021-12-16","900.00","WS Monthly Fee"
"Jharsuguda","2021-12-16","12/2021-22/005466","2021-12-16","13096.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005471","2021-12-16","900.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005475","2021-12-16","900.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005479","2021-12-16","1000.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005480","2021-12-16","1000.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005482","2021-12-16","55.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005485","2021-12-16","500.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005486","2021-12-16","500.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005487","2021-12-16","500.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005488","2021-12-16","500.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005490","2021-12-16","1799.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005492","2021-12-16","1300.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005494","2021-12-16","500.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005497","2021-12-16","500.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005499","2021-12-16","300.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005502","2021-12-16","400.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005503","2021-12-16","1500.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005504","2021-12-16","500.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005506","2021-12-16","500.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005509","2021-12-16","1354.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005513","2021-12-16","455.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005515","2021-12-16","610.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005518","2021-12-16","2377.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005519","2021-12-16","2964.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005521","2021-12-16","500.00","WS Monthly Fee"
"Bhubaneswar","2021-12-16","12/2021-22/005522","2021-12-16","2997.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005523","2021-12-16","290.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005524","2021-12-16","1789.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005565","2021-12-16","145.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005569","2021-12-16","145.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005574","2021-12-16","290.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005580","2021-12-16","290.00","WS Monthly Fee"
"Rourkela","2021-12-16","12/2021-22/005585","2021-12-16","1455.00","BPA Application Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005586","2021-12-16","55.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005589","2021-12-16","1000.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005594","2021-12-16","300.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005602","2021-12-16","500.00","WS Monthly Fee"
"Rourkela","2021-12-16","12/2021-22/005593","2021-12-16","3486.00","BPA Application Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005597","2021-12-16","1035.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005607","2021-12-16","500.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005624","2021-12-16","500.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005628","2021-12-16","1187.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-16","12/2021-22/005631","2021-12-16","500.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-17","12/2021-22/005701","2021-12-17","280.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-17","12/2021-22/005715","2021-12-17","145.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-17","12/2021-22/005709","2021-12-17","177.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-17","12/2021-22/005723","2021-12-17","400.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-17","12/2021-22/005728","2021-12-17","1004.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-17","12/2021-22/005732","2021-12-17","300.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-17","12/2021-22/005735","2021-12-17","500.00","WS Monthly Fee"
"Jharsuguda","2021-12-17","12/2021-22/005740","2021-12-17","16004.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-17","12/2021-22/005742","2021-12-17","400.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-17","12/2021-22/005748","2021-12-17","59.00","WS Monthly Fee"
"Paradeep","2021-12-17","12/2021-22/005843","2021-12-17","1.00","WS Monthly Fee"
"Paradeep","2021-12-17","12/2021-22/005848","2021-12-17","1.00","WS Monthly Fee"
"Nayagarh","2021-12-17","12/2021-22/005869","2021-12-17","208.00","WS Monthly Fee"
"Jharsuguda","2021-12-17","12/2021-22/005888","2021-12-17","4202.00","WS Monthly Fee"
"Jharsuguda","2021-12-17","12/2021-22/005892","2021-12-17","3000.00","WS Monthly Fee"
"Jharsuguda","2021-12-17","12/2021-22/005896","2021-12-17","1635.00","WS Monthly Fee"
"Jharsuguda","2021-12-17","12/2021-22/005897","2021-12-17","2940.00","WS Monthly Fee"
"Jharsuguda","2021-12-17","12/2021-22/005903","2021-12-17","148.00","WS Monthly Fee"
"Jharsuguda","2021-12-17","12/2021-22/005908","2021-12-17","1487.00","WS Monthly Fee"
"Bhubaneswar","2021-12-17","12/2021-22/005912","2021-12-17","3060.00","WS Application Fee"
"Jharsuguda","2021-12-17","12/2021-22/005916","2021-12-17","15000.00","WS Monthly Fee"
"Jharsuguda","2021-12-17","12/2021-22/005918","2021-12-17","1500.00","WS Monthly Fee"
"Jharsuguda","2021-12-17","12/2021-22/005919","2021-12-17","1360.00","WS Monthly Fee"
"Jharsuguda","2021-12-17","12/2021-22/005921","2021-12-17","2447.00","WS Monthly Fee"
"Jharsuguda","2021-12-17","12/2021-22/005922","2021-12-17","3850.00","WS Monthly Fee"
"Jharsuguda","2021-12-17","12/2021-22/005923","2021-12-17","3380.00","WS Monthly Fee"
"Jharsuguda","2021-12-17","12/2021-22/005926","2021-12-17","1800.00","WS Monthly Fee"
"Jharsuguda","2021-12-17","12/2021-22/005933","2021-12-17","385.00","WS Monthly Fee"
"Jharsuguda","2021-12-17","12/2021-22/005936","2021-12-17","13470.00","WS Monthly Fee"
"Jharsuguda","2021-12-17","12/2021-22/005937","2021-12-17","870.00","WS Monthly Fee"
"Bhubaneswar","2021-12-17","12/2021-22/005938","2021-12-17","2544.00","WS Monthly Fee"
"Bhubaneswar","2021-12-17","12/2021-22/005944","2021-12-17","1070.00","WS Monthly Fee"
"Cuttack","2021-12-17","12/2021-22/005945","2021-12-17","138.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-18","12/2021-22/005984","2021-12-18","110.00","WS Monthly Fee"
"Bhawanipatna","2021-12-18","12/2021-22/005988","2021-12-18","3060.00","WS Application Fee"
"Kamakhyanagar","2021-12-18","12/2021-22/005989","2021-12-18","200.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-18","12/2021-22/005990","2021-12-18","500.00","WS Monthly Fee"
"Cuttack","2021-12-18","12/2021-22/006033","2021-12-18","414.00","WS Monthly Fee"
"Kamakhyanagar","2021-12-18","12/2021-22/006063","2021-12-18","500.00","WS Monthly Fee"
"Berhampur","2021-12-18","12/2021-22/006073","2021-12-18","43206.00","BPA Sanction Fee"
"Bhubaneswar","2021-12-18","12/2021-22/006075","2021-12-18","1332.00","WS Monthly Fee"
"Jharsuguda","2021-12-18","12/2021-22/006084","2021-12-18","1100.00","WS Monthly Fee"
"Jharsuguda","2021-12-18","12/2021-22/006086","2021-12-18","1220.00","WS Monthly Fee"
"Jharsuguda","2021-12-18","12/2021-22/006088","2021-12-18","1800.00","WS Monthly Fee"
"Jharsuguda","2021-12-18","12/2021-22/006090","2021-12-18","3830.00","WS Monthly Fee"
"Jharsuguda","2021-12-18","12/2021-22/006095","2021-12-18","1749.00","WS Monthly Fee"
"Jharsuguda","2021-12-18","12/2021-22/006100","2021-12-18","1810.00","WS Monthly Fee"
"Jharsuguda","2021-12-18","12/2021-22/006107","2021-12-18","1375.00","WS Monthly Fee"
"Jharsuguda","2021-12-18","12/2021-22/006113","2021-12-18","1380.00","WS Monthly Fee"
"Jharsuguda","2021-12-18","12/2021-22/006118","2021-12-18","1810.00","WS Monthly Fee"
"Jharsuguda","2021-12-18","12/2021-22/006123","2021-12-18","6232.00","WS Monthly Fee"
"Jharsuguda","2021-12-18","12/2021-22/006134","2021-12-18","6232.00","WS Monthly Fee"
"Jharsuguda","2021-12-18","12/2021-22/006138","2021-12-18","5630.00","WS Monthly Fee"
"Jharsuguda","2021-12-18","12/2021-22/006150","2021-12-18","2000.00","WS Monthly Fee"
"Jharsuguda","2021-12-18","12/2021-22/006161","2021-12-18","1000.00","WS Monthly Fee"
"Jharsuguda","2021-12-18","12/2021-22/006165","2021-12-18","3142.00","WS Monthly Fee"
"Jharsuguda","2021-12-18","12/2021-22/006168","2021-12-18","5000.00","WS Monthly Fee"
"Jharsuguda","2021-12-18","12/2021-22/006170","2021-12-18","6228.00","WS Monthly Fee"
"Jharsuguda","2021-12-18","12/2021-22/006172","2021-12-18","930.00","WS Monthly Fee"
"Jharsuguda","2021-12-18","12/2021-22/006174","2021-12-18","930.00","WS Monthly Fee"
"Jharsuguda","2021-12-18","12/2021-22/006175","2021-12-18","930.00","WS Monthly Fee"
"Jharsuguda","2021-12-18","12/2021-22/006177","2021-12-18","1810.00","WS Monthly Fee"
"Jharsuguda","2021-12-18","12/2021-22/006178","2021-12-18","6273.00","WS Monthly Fee"
"Athagarh","2021-12-19","12/2021-22/006207","2021-12-19","0.00","WS Application Fee"
"Bhubaneswar","2021-12-19","12/2021-22/006226","2021-12-19","312.00","WS Monthly Fee"
"Cuttack","2021-12-19","12/2021-22/006227","2021-12-19","552.00","WS Monthly Fee"
"Cuttack","2021-12-20","12/2021-22/006229","2021-12-20","414.00","WS Monthly Fee"
"Jharsuguda","2021-12-20","12/2021-22/006278","2021-12-20","1925.00","WS Monthly Fee"
"Jharsuguda","2021-12-20","12/2021-22/006355","2021-12-20","130.00","WS Monthly Fee"
"Puri","2021-12-20","12/2021-22/006356","2021-12-20","104.00","WS Monthly Fee"
"Bhubaneswar","2021-12-20","12/2021-22/006416","2021-12-20","1332.00","WS Monthly Fee"
"Rourkela","2021-12-21","12/2021-22/006422","2021-12-21","250.00","BPA Application Fee"
"Rourkela","2021-12-21","12/2021-22/006423","2021-12-21","18871.00","BPA Sanction Fee"
"Rourkela","2021-12-21","12/2021-22/006568","2021-12-21","3060.00","WS Application Fee"
"Puri","2021-12-21","12/2021-22/006581","2021-12-21","40000.00","WS Monthly Fee"
"Rourkela","2021-12-21","12/2021-22/006586","2021-12-21","3060.00","WS Application Fee"
"Puri","2021-12-21","12/2021-22/006617","2021-12-21","18320.00","WS Monthly Fee"
"Aska","2021-12-21","12/2021-22/006621","2021-12-21","0.00","WS Application Fee"
"Hinjilicut","2021-12-21","12/2021-22/006641","2021-12-21","4462.00","WS Monthly Fee"
"Hinjilicut","2021-12-21","12/2021-22/006643","2021-12-21","888.00","WS Monthly Fee"
"Rourkela","2021-12-21","12/2021-22/006687","2021-12-21","18793.00","BPA Sanction Fee"
"Rourkela","2021-12-21","12/2021-22/006713","2021-12-21","1931.00","BPA Application Fee"
"Baripada","2021-12-21","12/2021-22/006719","2021-12-21","527.00","WS Monthly Fee"
"Bhubaneswar","2021-12-22","12/2021-22/006732","2021-12-22","4064.00","WS Monthly Fee"
"Aska","2021-12-23","12/2021-22/006892","2021-12-23","3060.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006894","2021-12-23","3060.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006898","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006899","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006900","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006903","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006904","2021-12-23","3060.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006906","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006907","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006908","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006909","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006910","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006912","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006913","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006914","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006915","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006917","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006918","2021-12-23","3060.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006920","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006921","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006922","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006923","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006924","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006930","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006932","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006933","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006937","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006939","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006940","2021-12-23","3600.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006945","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006946","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006942","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006947","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006950","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006951","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006953","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006954","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006955","2021-12-23","0.00","WS Application Fee"
"Rourkela","2021-12-23","12/2021-22/006957","2021-12-23","3060.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006958","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006959","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006960","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006961","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006962","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006963","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006964","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006965","2021-12-23","3600.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006966","2021-12-23","3600.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006967","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006968","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006969","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006970","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006971","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006972","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006975","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006976","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006978","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006979","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006980","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006982","2021-12-23","0.00","WS Application Fee"
"Aska","2021-12-23","12/2021-22/006983","2021-12-23","0.00","WS Application Fee"
