"ulb","applicationno","applicationstatus","connectionno","createddate","lastmodifieddate","applicationtype","ward"
"Purushottampur","WS_AP/PRS/2021-22/2172235","CONNECTION_ACTIVATED","WS/PRS/2094513","2022-01-12","2022-01-12","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2172244","CONNECTION_ACTIVATED","WS/PRS/2097031","2022-01-12","2022-01-12","Modify Connection","05"
"Purushottampur","WS_AP/PRS/2021-22/2172241","CONNECTION_ACTIVATED","WS/PRS/2093896","2022-01-12","2022-01-12","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2172236","CONNECTION_ACTIVATED","WS/PRS/2094077","2022-01-12","2022-01-12","Modify Connection","02"
"Purushottampur","WS_AP/PRS/2021-22/2172239","CONNECTION_ACTIVATED","WS/PRS/2096550","2022-01-12","2022-01-12","Modify Connection","11"
"Purushottampur","WS_AP/PRS/2021-22/2172243","CONNECTION_ACTIVATED","WS/PRS/2094247","2022-01-12","2022-01-12","Modify Connection","14"
"Purushottampur","WS_AP/PRS/2021-22/2172257","CONNECTION_ACTIVATED","WS/PRS/2093658","2022-01-12","2022-01-12","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2172251","CONNECTION_ACTIVATED","WS/PRS/2094105","2022-01-12","2022-01-12","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2172254","CONNECTION_ACTIVATED","WS/PRS/2094279","2022-01-12","2022-01-12","Modify Connection","08"
"Purushottampur","WS_AP/PRS/2021-22/2172260","CONNECTION_ACTIVATED","WS/PRS/2093899","2022-01-12","2022-01-12","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2172246","CONNECTION_ACTIVATED","WS/PRS/2096543","2022-01-12","2022-01-12","Modify Connection","05"
"Purushottampur","WS_AP/PRS/2021-22/2172272","CONNECTION_ACTIVATED","WS/PRS/2093718","2022-01-12","2022-01-12","Modify Connection","06"
"Purushottampur","WS_AP/PRS/2021-22/2172270","CONNECTION_ACTIVATED","WS/PRS/2093902","2022-01-12","2022-01-12","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2172267","CONNECTION_ACTIVATED","WS/PRS/2096588","2022-01-12","2022-01-12","Modify Connection","03"
"Purushottampur","WS_AP/PRS/2021-22/2172273","CONNECTION_ACTIVATED","WS/PRS/2096239","2022-01-12","2022-01-12","Modify Connection","08"
"Purushottampur","WS_AP/PRS/2021-22/2172290","CONNECTION_ACTIVATED","WS/PRS/2094078","2022-01-12","2022-01-12","Modify Connection","02"
"Purushottampur","WS_AP/PRS/2021-22/2172275","CONNECTION_ACTIVATED","WS/PRS/2094524","2022-01-12","2022-01-12","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2172293","CONNECTION_ACTIVATED","WS/PRS/2096133","2022-01-12","2022-01-12","Modify Connection","06"
"Purushottampur","WS_AP/PRS/2021-22/2172301","CONNECTION_ACTIVATED","WS/PRS/2094141","2022-01-12","2022-01-12","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2172295","CONNECTION_ACTIVATED","WS/PRS/2096904","2022-01-12","2022-01-12","Modify Connection","03"
"Purushottampur","WS_AP/PRS/2021-22/2172299","CONNECTION_ACTIVATED","WS/PRS/2096517","2022-01-12","2022-01-12","Modify Connection","06"
"Purushottampur","WS_AP/PRS/2021-22/2172284","CONNECTION_ACTIVATED","WS/PRS/2094259","2022-01-12","2022-01-12","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2172287","CONNECTION_ACTIVATED","WS/PRS/2094595","2022-01-12","2022-01-12","Modify Connection","14"
"Purushottampur","WS_AP/PRS/2021-22/2172307","CONNECTION_ACTIVATED","WS/PRS/2096098","2022-01-12","2022-01-12","Modify Connection","06"
"Purushottampur","WS_AP/PRS/2021-22/2172333","CONNECTION_ACTIVATED","WS/PRS/2096225","2022-01-13","2022-01-13","Modify Connection","09"
"Purushottampur","WS_AP/PRS/2021-22/2172334","CONNECTION_ACTIVATED","WS/PRS/2098615","2022-01-13","2022-01-13","Modify Connection","02"
"Purushottampur","WS_AP/PRS/2021-22/2172332","REJECTED","WS/PRS/2096233","2022-01-13","2022-01-13","Modify Connection","09"
"Purushottampur","WS_AP/PRS/2021-22/2172347","CONNECTION_ACTIVATED","WS/PRS/2093741","2022-01-13","2022-01-13","Modify Connection","12"
"Purushottampur","WS_AP/PRS/2021-22/2172340","CONNECTION_ACTIVATED","WS/PRS/2093656","2022-01-13","2022-01-13","Modify Connection","10"
"Purushottampur","WS_AP/PRS/2021-22/2172336","CONNECTION_ACTIVATED","WS/PRS/2096067","2022-01-13","2022-01-13","Modify Connection","02"
"Purushottampur","WS_AP/PRS/2021-22/2172351","CONNECTION_ACTIVATED","WS/PRS/2095748","2022-01-13","2022-01-13","Modify Connection","10"
"Purushottampur","WS_AP/PRS/2021-22/2172344","CONNECTION_ACTIVATED","WS/PRS/2094608","2022-01-13","2022-01-13","Modify Connection","14"
"Purushottampur","WS_AP/PRS/2021-22/2172359","REJECTED","WS/PRS/2095751","2022-01-13","2022-01-13","Modify Connection","08"
"Purushottampur","WS_AP/PRS/2021-22/2172363","CONNECTION_ACTIVATED","WS/PRS/2095556","2022-01-13","2022-01-13","Modify Connection","08"
"Purushottampur","WS_AP/PRS/2021-22/2172368","CONNECTION_ACTIVATED","WS/PRS/2094117","2022-01-13","2022-01-13","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2172372","CONNECTION_ACTIVATED","WS/PRS/2096209","2022-01-13","2022-01-13","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2172380","CONNECTION_ACTIVATED","WS/PRS/2093794","2022-01-13","2022-01-13","Modify Connection","14"
"Purushottampur","WS_AP/PRS/2021-22/2172386","CONNECTION_ACTIVATED","WS/PRS/2094119","2022-01-13","2022-01-13","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2172395","CONNECTION_ACTIVATED","WS/PRS/2095754","2022-01-13","2022-01-13","Modify Connection","12"
"Purushottampur","WS_AP/PRS/2021-22/2172416","REJECTED","WS/PRS/2094969","2022-01-13","2022-01-13","Modify Connection","10"
"Purushottampur","WS_AP/PRS/2021-22/2172399","REJECTED","WS/PRS/2093803","2022-01-13","2022-01-13","Modify Connection","14"
"Purushottampur","WS_AP/PRS/2021-22/2172463","REJECTED","WS/PRS/2094955","2022-01-13","2022-01-13","Modify Connection","07"
"Purushottampur","WS_AP/PRS/2021-22/2172441","CONNECTION_ACTIVATED","WS/PRS/2095459","2022-01-13","2022-01-13","Modify Connection","10"
"Purushottampur","WS_AP/PRS/2021-22/2172405","REJECTED","WS/PRS/2100616","2022-01-13","2022-01-13","Modify Connection","14"
"Purushottampur","WS_AP/PRS/2021-22/2172464","REJECTED","WS/PRS/2094694","2022-01-13","2022-01-13","Modify Connection","02"
"Puri","WS_AP/PRI/2021-22/2172472","PENDING_FOR_APPROVAL","WS/PRI/2140136","2022-01-13","2022-01-13","Modify Connection","02"
"Puri","WS_AP/PRI/2021-22/2172457","INITIATED","WS/PRI/1839072","2022-01-13","2022-01-13","Modify Connection","21"
"Purushottampur","WS_AP/PRS/2021-22/2172450","REJECTED","WS/PRS/2101696","2022-01-13","2022-01-13","Modify Connection","09"
"Purushottampur","WS_AP/PRS/2021-22/2172454","REJECTED","WS/PRS/2095129","2022-01-13","2022-01-13","Modify Connection","09"
"Purushottampur","WS_AP/PRS/2021-22/2172466","REJECTED","WS/PRS/2094717","2022-01-13","2022-01-13","Modify Connection","02"
"Purushottampur","WS_AP/PRS/2021-22/2172468","REJECTED","WS/PRS/2095427","2022-01-13","2022-01-13","Modify Connection","09"
"Purushottampur","WS_AP/PRS/2021-22/2172470","REJECTED","WS/PRS/2093755","2022-01-13","2022-01-13","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2172471","REJECTED","WS/PRS/2095538","2022-01-13","2022-01-13","Modify Connection","07"
"Purushottampur","WS_AP/PRS/2021-22/2172474","REJECTED","WS/PRS/2094162","2022-01-13","2022-01-13","Modify Connection","14"
"Purushottampur","WS_AP/PRS/2021-22/2172475","REJECTED","WS/PRS/2094164","2022-01-13","2022-01-13","Modify Connection","14"
"Purushottampur","WS_AP/PRS/2021-22/2172480","CONNECTION_ACTIVATED","WS/PRS/2093675","2022-01-13","2022-01-13","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2172481","REJECTED","WS/PRS/2093756","2022-01-13","2022-01-13","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2172498","CONNECTION_ACTIVATED","WS/PRS/2095544","2022-01-13","2022-01-13","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2172495","REJECTED","WS/PRS/2094134","2022-01-13","2022-01-13","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2172409","REJECTED","WS/PRS/2094965","2022-01-13","2022-01-13","Modify Connection","10"
"Purushottampur","WS_AP/PRS/2021-22/2172461","CONNECTION_ACTIVATED","WS/PRS/2093805","2022-01-13","2022-01-13","Modify Connection","14"
"Purushottampur","WS_AP/PRS/2021-22/2172500","CONNECTION_ACTIVATED","WS/PRS/2094493","2022-01-13","2022-01-13","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2172375","CONNECTION_ACTIVATED","WS/PRS/2095558","2022-01-13","2022-01-13","Modify Connection","11"
"Bhubaneswar","WS_AP/BMC/2021-22/2172492","PENDING_FOR_APPROVAL","WS/BMC/1500951","2022-01-13","2022-01-13","Close Connection","24"
"Purushottampur","WS_AP/PRS/2021-22/2172390","CONNECTION_ACTIVATED","WS/PRS/2093798","2022-01-13","2022-01-13","Modify Connection","13"
"Purushottampur","WS_AP/PRS/2021-22/2172503","CONNECTION_ACTIVATED","WS/PRS/2095411","2022-01-13","2022-01-13","Modify Connection","07"
"Purushottampur","WS_AP/PRS/2021-22/2172505","CONNECTION_ACTIVATED","WS/PRS/2095377","2022-01-13","2022-01-13","Modify Connection","07"
"Purushottampur","WS_AP/PRS/2021-22/2172504","CONNECTION_ACTIVATED","WS/PRS/2095412","2022-01-13","2022-01-13","Modify Connection","11"
"Purushottampur","WS_AP/PRS/2021-22/2172479","CONNECTION_ACTIVATED","WS/PRS/2094275","2022-01-13","2022-01-13","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2172507","REJECTED","WS/PRS/2095379","2022-01-13","2022-01-13","Modify Connection","07"
"Purushottampur","WS_AP/PRS/2021-22/2172516","CONNECTION_ACTIVATED","WS/PRS/2094146","2022-01-13","2022-01-13","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2172501","CONNECTION_ACTIVATED","WS/PRS/2094143","2022-01-13","2022-01-13","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2172509","CONNECTION_ACTIVATED","WS/PRS/2094947","2022-01-13","2022-01-13","Modify Connection","07"
"Purushottampur","WS_AP/PRS/2021-22/2172512","CONNECTION_ACTIVATED","WS/PRS/2093744","2022-01-13","2022-01-13","Modify Connection","09"
"Purushottampur","WS_AP/PRS/2021-22/2172525","CONNECTION_ACTIVATED","WS/PRS/2095136","2022-01-13","2022-01-13","Modify Connection","11"
"Purushottampur","WS_AP/PRS/2021-22/2172493","CONNECTION_ACTIVATED","WS/PRS/2093677","2022-01-13","2022-01-13","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2172531","CONNECTION_ACTIVATED","WS/PRS/2094148","2022-01-13","2022-01-13","Modify Connection","09"
"Purushottampur","WS_AP/PRS/2021-22/2172532","CONNECTION_ACTIVATED","WS/PRS/2095497","2022-01-13","2022-01-13","Modify Connection","12"
"Purushottampur","WS_AP/PRS/2021-22/2172530","CONNECTION_ACTIVATED","WS/PRS/2094496","2022-01-13","2022-01-13","Modify Connection","03"
"Purushottampur","WS_AP/PRS/2021-22/2172526","CONNECTION_ACTIVATED","WS/PRS/2095139","2022-01-13","2022-01-13","Modify Connection","02"
"Purushottampur","WS_AP/PRS/2021-22/2172527","CONNECTION_ACTIVATED","WS/PRS/2093642","2022-01-13","2022-01-13","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2172528","CONNECTION_ACTIVATED","WS/PRS/2095493","2022-01-13","2022-01-13","Modify Connection","03"
"Purushottampur","WS_AP/PRS/2021-22/2172529","CONNECTION_ACTIVATED","WS/PRS/2095384","2022-01-13","2022-01-13","Modify Connection","03"
"Purushottampur","WS_AP/PRS/2021-22/2172523","CONNECTION_ACTIVATED","WS/PRS/2094952","2022-01-13","2022-01-13","Modify Connection","07"
"Purushottampur","WS_AP/PRS/2021-22/2172524","CONNECTION_ACTIVATED","WS/PRS/2095433","2022-01-13","2022-01-13","Modify Connection","03"
"Purushottampur","WS_AP/PRS/2021-22/2173085","INITIATED","WS/PRS/2095526","2022-01-17","2022-01-17","Modify Connection","03"
"Purushottampur","WS_AP/PRS/2021-22/2172677","CONNECTION_ACTIVATED","WS/PRS/2094166","2022-01-15","2022-01-15","Modify Connection","14"
"Purushottampur","WS_AP/PRS/2021-22/2172693","CONNECTION_ACTIVATED","WS/PRS/2094616","2022-01-15","2022-01-15","Modify Connection","14"
"Purushottampur","WS_AP/PRS/2021-22/2172697","CONNECTION_ACTIVATED","WS/PRS/2094704","2022-01-15","2022-01-15","Modify Connection","14"
"Purushottampur","WS_AP/PRS/2021-22/2172683","CONNECTION_ACTIVATED","WS/PRS/2095142","2022-01-15","2022-01-15","Modify Connection","02"
"Purushottampur","WS_AP/PRS/2021-22/2172686","CONNECTION_ACTIVATED","WS/PRS/2095145","2022-01-15","2022-01-15","Modify Connection","03"
"Purushottampur","WS_AP/PRS/2021-22/2172699","CONNECTION_ACTIVATED","WS/PRS/2093661","2022-01-15","2022-01-15","Modify Connection","09"
"Purushottampur","WS_AP/PRS/2021-22/2172715","CONNECTION_ACTIVATED","WS/PRS/2093663","2022-01-15","2022-01-15","Modify Connection","10"
"Purushottampur","WS_AP/PRS/2021-22/2172718","CONNECTION_ACTIVATED","WS/PRS/2094154","2022-01-15","2022-01-15","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2172690","CONNECTION_ACTIVATED","WS/PRS/2095534","2022-01-15","2022-01-15","Modify Connection","03"
"Purushottampur","WS_AP/PRS/2021-22/2172705","CONNECTION_ACTIVATED","WS/PRS/2094697","2022-01-15","2022-01-15","Modify Connection","11"
"Purushottampur","WS_AP/PRS/2021-22/2172706","CONNECTION_ACTIVATED","WS/PRS/2094081","2022-01-15","2022-01-15","Modify Connection","11"
"Purushottampur","WS_AP/PRS/2021-22/2172719","CONNECTION_ACTIVATED","WS/PRS/2095127","2022-01-15","2022-01-15","Modify Connection","07"
"Purushottampur","WS_AP/PRS/2021-22/2172723","CONNECTION_ACTIVATED","WS/PRS/2095164","2022-01-15","2022-01-15","Modify Connection","09"
"Purushottampur","WS_AP/PRS/2021-22/2172721","CONNECTION_ACTIVATED","WS/PRS/2094176","2022-01-15","2022-01-15","Modify Connection","13"
"Purushottampur","WS_AP/PRS/2021-22/2172790","CONNECTION_ACTIVATED","WS/PRS/2095438","2022-01-15","2022-01-15","Modify Connection","08"
"Purushottampur","WS_AP/PRS/2021-22/2172773","CONNECTION_ACTIVATED","WS/PRS/2095168","2022-01-15","2022-01-15","Modify Connection","11"
"Purushottampur","WS_AP/PRS/2021-22/2172826","CONNECTION_ACTIVATED","WS/PRS/2094178","2022-01-15","2022-01-15","Modify Connection","13"
"Purushottampur","WS_AP/PRS/2021-22/2172793","CONNECTION_ACTIVATED","WS/PRS/2093750","2022-01-15","2022-01-15","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2172849","CONNECTION_ACTIVATED","WS/PRS/2094620","2022-01-15","2022-01-15","Modify Connection","14"
"Purushottampur","WS_AP/PRS/2021-22/2172840","CONNECTION_ACTIVATED","WS/PRS/2094573","2022-01-15","2022-01-15","Modify Connection","14"
"Purushottampur","WS_AP/PRS/2021-22/2172841","CONNECTION_ACTIVATED","WS/PRS/2093671","2022-01-15","2022-01-15","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2172844","CONNECTION_ACTIVATED","WS/PRS/2095178","2022-01-15","2022-01-15","Modify Connection","07"
"Purushottampur","WS_AP/PRS/2021-22/2172829","CONNECTION_ACTIVATED","WS/PRS/2095043","2022-01-15","2022-01-15","Modify Connection","02"
"Purushottampur","WS_AP/PRS/2021-22/2172836","CONNECTION_ACTIVATED","WS/PRS/2095422","2022-01-15","2022-01-15","Modify Connection","11"
"Purushottampur","WS_AP/PRS/2021-22/2172851","CONNECTION_ACTIVATED","WS/PRS/2093673","2022-01-15","2022-01-15","Modify Connection","08"
"Purushottampur","WS_AP/PRS/2021-22/2172846","CONNECTION_ACTIVATED","WS/PRS/2094961","2022-01-15","2022-01-15","Modify Connection","03"
"Purushottampur","WS_AP/PRS/2021-22/2172856","CONNECTION_ACTIVATED","WS/PRS/2095320","2022-01-15","2022-01-15","Modify Connection","10"
"Aska","WS_AP/ASK/2021-22/2172843","CONNECTION_ACTIVATED","WS/ASK/2024230","2022-01-15","2022-01-15","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2172701","CONNECTION_ACTIVATED","WS/PRS/2094242","2022-01-15","2022-01-15","Modify Connection","11"
"Purushottampur","WS_AP/PRS/2021-22/2172854","CONNECTION_ACTIVATED","WS/PRS/2094577","2022-01-15","2022-01-15","Modify Connection","14"
"Purushottampur","WS_AP/PRS/2021-22/2172857","CONNECTION_ACTIVATED","WS/PRS/2095325","2022-01-15","2022-01-15","Modify Connection","09"
"Purushottampur","WS_AP/PRS/2021-22/2172775","CONNECTION_ACTIVATED","WS/PRS/2095170","2022-01-15","2022-01-15","Modify Connection","11"
"Purushottampur","WS_AP/PRS/2021-22/2172711","CONNECTION_ACTIVATED","WS/PRS/2095404","2022-01-15","2022-01-15","Modify Connection","11"
"Purushottampur","WS_AP/PRS/2021-22/2172821","CONNECTION_ACTIVATED","WS/PRS/2094618","2022-01-15","2022-01-15","Modify Connection","13"
"Purushottampur","WS_AP/PRS/2021-22/2172847","CONNECTION_ACTIVATED","WS/PRS/2094563","2022-01-15","2022-01-15","Modify Connection","13"
"Purushottampur","WS_AP/PRS/2021-22/2172835","CONNECTION_ACTIVATED","WS/PRS/2094157","2022-01-15","2022-01-15","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2172876","CONNECTION_ACTIVATED","WS/PRS/2094712","2022-01-15","2022-01-15","Modify Connection","14"
"Purushottampur","WS_AP/PRS/2021-22/2172833","CONNECTION_ACTIVATED","WS/PRS/2093665","2022-01-15","2022-01-15","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2172870","CONNECTION_ACTIVATED","WS/PRS/2095001","2022-01-15","2022-01-15","Modify Connection","13"
"Purushottampur","WS_AP/PRS/2021-22/2172874","CONNECTION_ACTIVATED","WS/PRS/2094494","2022-01-15","2022-01-15","Modify Connection","03"
"Purushottampur","WS_AP/PRS/2021-22/2172818","CONNECTION_ACTIVATED","WS/PRS/2094708","2022-01-15","2022-01-15","Modify Connection","13"
"Purushottampur","WS_AP/PRS/2021-22/2172881","CONNECTION_ACTIVATED","WS/PRS/2095023","2022-01-15","2022-01-15","Modify Connection","11"
"Purushottampur","WS_AP/PRS/2021-22/2172838","CONNECTION_ACTIVATED","WS/PRS/2095080","2022-01-15","2022-01-15","Modify Connection","10"
"Purushottampur","WS_AP/PRS/2021-22/2172878","CONNECTION_ACTIVATED","WS/PRS/2095524","2022-01-15","2022-01-15","Modify Connection","11"
"Purushottampur","WS_AP/PRS/2021-22/2172890","CONNECTION_ACTIVATED","WS/PRS/2095553","2022-01-15","2022-01-15","Modify Connection","03"
"Purushottampur","WS_AP/PRS/2021-22/2172886","CONNECTION_ACTIVATED","WS/PRS/2094567","2022-01-15","2022-01-15","Modify Connection","13"
"Purushottampur","WS_AP/PRS/2021-22/2172868","CONNECTION_ACTIVATED","WS/PRS/2093713","2022-01-15","2022-01-15","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2172888","CONNECTION_ACTIVATED","WS/PRS/2094579","2022-01-15","2022-01-15","Modify Connection","13"
"Purushottampur","WS_AP/PRS/2021-22/2172891","CONNECTION_ACTIVATED","WS/PRS/2094989","2022-01-15","2022-01-15","Modify Connection","07"
"Purushottampur","WS_AP/PRS/2021-22/2173037","PENDING_FOR_APPROVAL","WS/PRS/2096212","2022-01-17","2022-01-17","Modify Connection","12"
"Purushottampur","WS_AP/PRS/2021-22/2172894","CONNECTION_ACTIVATED","WS/PRS/2094649","2022-01-15","2022-01-15","Modify Connection","11"
"Purushottampur","WS_AP/PRS/2021-22/2172896","CONNECTION_ACTIVATED","WS/PRS/2094191","2022-01-15","2022-01-15","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2172897","CONNECTION_ACTIVATED","WS/PRS/2094651","2022-01-15","2022-01-15","Modify Connection","11"
"Purushottampur","WS_AP/PRS/2021-22/2173047","INITIATED","WS/PRS/2094183","2022-01-17","2022-01-17","Modify Connection","13"
"Purushottampur","WS_AP/PRS/2021-22/2173059","INITIATED","WS/PRS/2100621","2022-01-17","2022-01-17","Modify Connection","13"
"Cuttack","WS_AP/CTC/2021-22/2172904","CONNECTION_ACTIVATED","WS/CTC/1749390","2022-01-15","2022-01-15","Modify Connection","01"
"Purushottampur","WS_AP/PRS/2021-22/2173155","REJECTED","WS/PRS/2095528","2022-01-17","2022-01-19","Modify Connection","02"
"Purushottampur","WS_AP/PRS/2021-22/2173043","CONNECTION_ACTIVATED","WS/PRS/2095387","2022-01-17","2022-01-17","Modify Connection","03"
"Cuttack","WS_AP/CTC/2021-22/2173169","INITIATED","WS/CTC/1750271","2022-01-17","2022-01-17","Modify Connection","01"
"Sambalpur","WS_AP/SMB/2021-22/2173162","CONNECTION_ACTIVATED","WS/SMB/1911688","2022-01-17","2022-01-17","Modify Connection","26"
"Cuttack","WS_AP/CTC/2021-22/2173171","INITIATED","WS/CTC/1750271","2022-01-17","2022-01-17","Modify Connection","01"
"Purushottampur","WS_AP/PRS/2021-22/2173112","INITIATED","WS/PRS/2094181","2022-01-17","2022-01-17","Modify Connection","13"
"Purushottampur","WS_AP/PRS/2021-22/2173035","REJECTED","WS/PRS/2094281","2022-01-17","2022-01-17","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2173036","PENDING_FOR_APPROVAL","WS/PRS/2095391","2022-01-17","2022-01-17","Modify Connection","11"
"Purushottampur","WS_AP/PRS/2021-22/2173240","REJECTED","WS/PRS/2095125","2022-01-18","2022-01-19","Modify Connection","11"
"Purushottampur","WS_AP/PRS/2021-22/2173226","REJECTED","WS/PRS/2095147","2022-01-18","2022-01-19","Modify Connection","02"
"Purushottampur","WS_AP/PRS/2021-22/2173228","REJECTED","WS/PRS/2094194","2022-01-18","2022-01-19","Modify Connection","09"
"Purushottampur","WS_AP/PRS/2021-22/2173227","REJECTED","WS/PRS/2094194","2022-01-18","2022-01-19","Modify Connection","09"
"Purushottampur","WS_AP/PRS/2021-22/2173231","REJECTED","WS/PRS/2094656","2022-01-18","2022-01-19","Modify Connection","11"
"Purushottampur","WS_AP/PRS/2021-22/2173232","REJECTED","WS/PRS/2094992","2022-01-18","2022-01-19","Modify Connection","11"
"Purushottampur","WS_AP/PRS/2021-22/2173233","REJECTED","WS/PRS/2094624","2022-01-18","2022-01-19","Modify Connection","13"
"Puri","WS_AP/PRI/2021-22/2173950","INITIATED","WS/PRI/1951593","2022-01-19","2022-01-19","Modify Connection","30"
"Purushottampur","WS_AP/PRS/2021-22/2173225","REJECTED","WS/PRS/2095027","2022-01-18","2022-01-19","Modify Connection","05"
"Purushottampur","WS_AP/PRS/2021-22/2173229","REJECTED","WS/PRS/2095124","2022-01-18","2022-01-19","Modify Connection","12"
"Purushottampur","WS_AP/PRS/2021-22/2173224","REJECTED","WS/PRS/2095132","2022-01-18","2022-01-19","Modify Connection","02"
"Purushottampur","WS_AP/PRS/2021-22/2173242","REJECTED","WS/PRS/2094283","2022-01-18","2022-01-19","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2173237","REJECTED","WS/PRS/2094570","2022-01-18","2022-01-19","Modify Connection","14"
"Purushottampur","WS_AP/PRS/2021-22/2173249","REJECTED","WS/PRS/2094289","2022-01-18","2022-01-19","Modify Connection","10"
"Purushottampur","WS_AP/PRS/2021-22/2173265","REJECTED","WS/PRS/2095052","2022-01-18","2022-01-19","Modify Connection","02"
"Purushottampur","WS_AP/PRS/2021-22/2173246","REJECTED","WS/PRS/2093724","2022-01-18","2022-01-19","Modify Connection","09"
"Purushottampur","WS_AP/PRS/2021-22/2173281","REJECTED","WS/PRS/2093727","2022-01-18","2022-01-19","Modify Connection","09"
"Purushottampur","WS_AP/PRS/2021-22/2173285","REJECTED","WS/PRS/2093729","2022-01-18","2022-01-19","Modify Connection","09"
"Purushottampur","WS_AP/PRS/2021-22/2173260","REJECTED","WS/PRS/2094998","2022-01-18","2022-01-19","Modify Connection","10"
"Purushottampur","WS_AP/PRS/2021-22/2173276","REJECTED","WS/PRS/2094506","2022-01-18","2022-01-19","Modify Connection","08"
"Purushottampur","WS_AP/PRS/2021-22/2173274","REJECTED","WS/PRS/2095483","2022-01-18","2022-01-19","Modify Connection","10"
"Purushottampur","WS_AP/PRS/2021-22/2173298","REJECTED","WS/PRS/2094508","2022-01-18","2022-01-19","Modify Connection","02"
"Purushottampur","WS_AP/PRS/2021-22/2173302","REJECTED","WS/PRS/2094510","2022-01-18","2022-01-19","Modify Connection","03"
"Purushottampur","WS_AP/PRS/2021-22/2173291","REJECTED","WS/PRS/2095395","2022-01-18","2022-01-19","Modify Connection","09"
"Purushottampur","WS_AP/PRS/2021-22/2173305","REJECTED","WS/PRS/2095466","2022-01-18","2022-01-19","Modify Connection","05"
"Purushottampur","WS_AP/PRS/2021-22/2173367","REJECTED","WS/PRS/2093760","2022-01-18","2022-01-19","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2173327","REJECTED","WS/PRS/2095155","2022-01-18","2022-01-19","Modify Connection","10"
"Purushottampur","WS_AP/PRS/2021-22/2173336","REJECTED","WS/PRS/2093733","2022-01-18","2022-01-19","Modify Connection","09"
"Purushottampur","WS_AP/PRS/2021-22/2173315","REJECTED","WS/PRS/2093738","2022-01-18","2022-01-19","Modify Connection","02"
"Sambalpur","WS_AP/SMB/2021-22/2173361","CONNECTION_ACTIVATED","WS/SMB/1925138","2022-01-18","2022-01-18","Modify Connection","15"
"Purushottampur","WS_AP/PRS/2021-22/2173355","REJECTED","WS/PRS/2093683","2022-01-18","2022-01-19","Modify Connection","09"
"Aska","WS_AP/ASK/2021-22/2173340","CONNECTION_ACTIVATED","WS/ASK/2020343","2022-01-18","2022-01-18","Modify Connection","13"
"Sambalpur","WS_AP/SMB/2021-22/2173389","INITIATED","WS/SMB/1896733","2022-01-18","2022-01-18","Modify Connection","25"
"Purushottampur","WS_AP/PRS/2021-22/2173348","REJECTED","WS/PRS/2095158","2022-01-18","2022-01-19","Modify Connection","10"
"Purushottampur","WS_AP/PRS/2021-22/2173384","REJECTED","WS/PRS/2093764","2022-01-18","2022-01-19","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2173395","REJECTED","WS/PRS/2094199","2022-01-18","2022-01-19","Modify Connection","08"
"Purushottampur","WS_AP/PRS/2021-22/2173390","REJECTED","WS/PRS/2094583","2022-01-18","2022-01-19","Modify Connection","13"
"Sambalpur","WS_AP/SMB/2021-22/2173380","INITIATED","WS/SMB/1919659","2022-01-18","2022-01-18","Modify Connection","26"
"Sambalpur","WS_AP/SMB/2021-22/2173403","INITIATED","WS/SMB/1892025","2022-01-18","2022-01-18","Modify Connection","01"
