"ulb","applicationno","applicationstatus","connectionno","createddate","lastmodifieddate","applicationtype","ward"
"Rourkela","WS_AP/RRK/2021-22/2171425","CONNECTION_ACTIVATED","WS/RRK/2170789","2021-12-30","2022-01-15","New Connection","21"
"Rourkela","WS_AP/RRK/2021-22/2171423","CONNECTION_ACTIVATED","WS/RRK/2170791","2021-12-30","2022-01-15","New Connection","22"
"Bhanjanagar","WS_AP/BJN/2021-22/2171420","PENDING_FOR_PAYMENT",NULL,"2021-12-30","2022-01-27","New Connection","15"
"Bhanjanagar","WS_AP/BJN/2021-22/2171422","PENDING_FOR_PAYMENT",NULL,"2021-12-30","2022-01-27","New Connection","15"
"Bhanjanagar","WS_AP/BJN/2021-22/2171424","PENDING_FOR_PAYMENT",NULL,"2021-12-30","2022-01-27","New Connection","15"
"Bhanjanagar","WS_AP/BJN/2021-22/2171426","PENDING_FOR_PAYMENT",NULL,"2021-12-30","2022-01-27","New Connection","15"
"Bhanjanagar","WS_AP/BJN/2021-22/2171428","PENDING_FOR_PAYMENT",NULL,"2021-12-30","2022-01-27","New Connection","15"
"Bhanjanagar","WS_AP/BJN/2021-22/2171429","PENDING_FOR_PAYMENT",NULL,"2021-12-30","2022-01-27","New Connection","15"
"Rourkela","WS_AP/RRK/2021-22/2171436","CONNECTION_ACTIVATED","WS/RRK/2170783","2021-12-30","2022-01-15","New Connection","22"
"Rourkela","WS_AP/RRK/2021-22/2171431","CONNECTION_ACTIVATED","WS/RRK/2170785","2021-12-30","2022-01-15","New Connection","22"
"Rourkela","WS_AP/RRK/2021-22/2171434","CONNECTION_ACTIVATED","WS/RRK/2170786","2021-12-30","2022-01-15","New Connection","21"
"Bhanjanagar","WS_AP/BJN/2021-22/2171430","PENDING_FOR_PAYMENT",NULL,"2021-12-30","2022-01-27","New Connection","15"
"Bhanjanagar","WS_AP/BJN/2021-22/2171432","PENDING_FOR_PAYMENT",NULL,"2021-12-30","2022-01-27","New Connection","15"
"Rourkela","WS_AP/RRK/2021-22/2171445","CONNECTION_ACTIVATED","WS/RRK/2170742","2021-12-30","2022-01-12","New Connection","23"
"Rourkela","WS_AP/RRK/2021-22/2171444","CONNECTION_ACTIVATED","WS/RRK/2170743","2021-12-30","2022-01-12","New Connection","24"
"Rourkela","WS_AP/RRK/2021-22/2171442","CONNECTION_ACTIVATED","WS/RRK/2170744","2021-12-30","2022-01-12","New Connection","23"
"Rourkela","WS_AP/RRK/2021-22/2171439","CONNECTION_ACTIVATED","WS/RRK/2170745","2021-12-30","2022-01-12","New Connection","21"
"Bhanjanagar","WS_AP/BJN/2021-22/2171438","PENDING_FOR_PAYMENT",NULL,"2021-12-30","2022-01-27","New Connection","15"
"Bhanjanagar","WS_AP/BJN/2021-22/2171440","PENDING_FOR_PAYMENT",NULL,"2021-12-30","2022-01-27","New Connection","15"
"Bhanjanagar","WS_AP/BJN/2021-22/2171443","PENDING_FOR_PAYMENT",NULL,"2021-12-30","2022-01-27","New Connection","15"
"Aska","WS_AP/ASK/2021-22/2170312","CONNECTION_ACTIVATED","WS/ASK/2170183","2021-12-16","2021-12-30","New Connection","12"
"Aska","WS_AP/ASK/2021-22/2170316","CONNECTION_ACTIVATED","WS/ASK/2170185","2021-12-16","2021-12-30","New Connection","02"
"Aska","WS_AP/ASK/2021-22/2170726","CONNECTION_ACTIVATED","WS/ASK/2170189","2021-12-20","2021-12-30","New Connection","13"
"Aska","WS_AP/ASK/2021-22/2171343","CONNECTION_ACTIVATED","WS/ASK/2170251","2021-12-29","2021-12-31","New Connection","15"
"Rourkela","WS_AP/RRK/2021-22/2171450","CONNECTION_ACTIVATED","WS/RRK/2170693","2021-12-30","2022-01-11","New Connection","24"
"Rourkela","WS_AP/RRK/2021-22/2171449","CONNECTION_ACTIVATED","WS/RRK/2170694","2021-12-30","2022-01-11","New Connection","23"
"Rourkela","WS_AP/RRK/2021-22/2171446","CONNECTION_ACTIVATED","WS/RRK/2170741","2021-12-30","2022-01-12","New Connection","24"
"Bhanjanagar","WS_AP/BJN/2021-22/2171451","PENDING_FOR_PAYMENT",NULL,"2021-12-30","2022-01-27","New Connection","15"
"Puri","WS_AP/PRI/2021-22/2171452","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2021-12-30","2021-12-30","New Connection","16"
"Rourkela","WS_AP/RRK/2021-22/2171455","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2021-12-30","2021-12-30","New Connection","28"
"Aska","WS_AP/ASK/2021-22/2170834","CONNECTION_ACTIVATED","WS/ASK/2170193","2021-12-21","2021-12-30","New Connection","13"
"Aska","WS_AP/ASK/2021-22/2170827","CONNECTION_ACTIVATED","WS/ASK/2170196","2021-12-21","2021-12-30","New Connection","15"
"Aska","WS_AP/ASK/2021-22/2171358","CONNECTION_ACTIVATED","WS/ASK/2170248","2021-12-29","2021-12-31","New Connection","08"
"Rourkela","WS_AP/RRK/2021-22/2171456","CONNECTION_ACTIVATED","WS/RRK/2170688","2021-12-30","2022-01-11","New Connection","24"
"Rourkela","WS_AP/RRK/2021-22/2171453","CONNECTION_ACTIVATED","WS/RRK/2170691","2021-12-30","2022-01-11","New Connection","24"
"Rourkela","WS_AP/RRK/2021-22/2171447","CONNECTION_ACTIVATED","WS/RRK/2170740","2021-12-30","2022-01-12","New Connection","24"
"Dhenkanal","WS_AP/DKN/2021-22/2171460","INITIATED",NULL,"2021-12-31","2021-12-31","New Connection","13"
"Dhenkanal","WS_AP/DKN/2021-22/2171461","INITIATED",NULL,"2021-12-31","2021-12-31","New Connection","13"
"Dhenkanal","WS_AP/DKN/2021-22/2171464","CONNECTION_ACTIVATED","WS/DKN/2170208","2021-12-31","2021-12-31","New Connection","13"
"Aska","WS_AP/ASK/2021-22/2171476","CONNECTION_ACTIVATED","WS/ASK/2170572","2022-01-03","2022-01-04","New Connection","11"
"Rourkela","WS_AP/RRK/2021-22/2171184","CONNECTION_ACTIVATED","WS/RRK/2170896","2021-12-28","2022-01-15","New Connection","21"
"Joda","WS_AP/JOD/2021-22/2171458","REJECTED",NULL,"2021-12-30","2022-01-27","New Connection","05"
"Aska","WS_AP/ASK/2021-22/2170741","CONNECTION_ACTIVATED","WS/ASK/2170235","2021-12-20","2021-12-31","New Connection","13"
"Aska","WS_AP/ASK/2021-22/2170273","CONNECTION_ACTIVATED","WS/ASK/2170265","2021-12-15","2021-12-31","New Connection","11"
"Aska","WS_AP/ASK/2021-22/2171277","CONNECTION_ACTIVATED","WS/ASK/2170296","2021-12-29","2022-01-01","New Connection","12"
"Athagarh","WS_AP/ATH/2021-22/2171465","CONNECTION_ACTIVATED","WS/ATH/2170300","2022-01-01","2022-01-01","New Connection","18"
"Purushottampur","WS_AP/PRS/2021-22/2170367","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2021-12-16","2022-01-01","New Connection","07"
"Purushottampur","WS_AP/PRS/2021-22/2170357","CONNECTION_ACTIVATED","WS/PRS/2170599","2021-12-16","2022-01-08","New Connection","01"
"Purushottampur","WS_AP/PRS/2021-22/2170430","CONNECTION_ACTIVATED","WS/PRS/2170603","2021-12-18","2022-01-08","New Connection","07"
"Aska","WS_AP/ASK/2021-22/2170379","CONNECTION_ACTIVATED","WS/ASK/2170304","2021-12-16","2022-01-01","New Connection","08"
"Aska","WS_AP/ASK/2021-22/2171211","CONNECTION_ACTIVATED","WS/ASK/2170343","2021-12-29","2022-01-01","New Connection","13"
"Aska","WS_AP/ASK/2021-22/2170527","CONNECTION_ACTIVATED","WS/ASK/2170411","2021-12-18","2022-01-01","New Connection","15"
"Aska","WS_AP/ASK/2021-22/2170528","CONNECTION_ACTIVATED","WS/ASK/2170412","2021-12-18","2022-01-01","New Connection","15"
"Aska","WS_AP/ASK/2021-22/2170679","CONNECTION_ACTIVATED","WS/ASK/2170419","2021-12-20","2022-01-01","New Connection","16"
"Aska","WS_AP/ASK/2021-22/2170540","CONNECTION_ACTIVATED","WS/ASK/2170434","2021-12-18","2022-01-01","New Connection","15"
"Purushottampur","WS_AP/PRS/2021-22/2170455","CONNECTION_ACTIVATED","WS/PRS/2170619","2021-12-18","2022-01-08","New Connection","01"
"Aska","WS_AP/ASK/2021-22/2170544","CONNECTION_ACTIVATED","WS/ASK/2170440","2021-12-18","2022-01-01","New Connection","15"
"Aska","WS_AP/ASK/2021-22/2170579","CONNECTION_ACTIVATED","WS/ASK/2170456","2021-12-20","2022-01-01","New Connection","10"
"Aska","WS_AP/ASK/2021-22/2170602","CONNECTION_ACTIVATED","WS/ASK/2170467","2021-12-20","2022-01-01","New Connection","16"
"Aska","WS_AP/ASK/2021-22/2170614","CONNECTION_ACTIVATED","WS/ASK/2170486","2021-12-20","2022-01-01","New Connection","16"
"Aska","WS_AP/ASK/2021-22/2170243","CONNECTION_ACTIVATED","WS/ASK/2170509","2021-12-15","2022-01-01","New Connection","10"
"Aska","WS_AP/ASK/2021-22/2170635","CONNECTION_ACTIVATED","WS/ASK/2170538","2021-12-20","2022-01-02","New Connection","16"
"Aska","WS_AP/ASK/2021-22/2170673","CONNECTION_ACTIVATED","WS/ASK/2170539","2021-12-20","2022-01-02","New Connection","16"
"Aska","WS_AP/ASK/2021-22/2170743","CONNECTION_ACTIVATED","WS/ASK/2170554","2021-12-20","2022-01-02","New Connection","13"
"Rourkela","WS_AP/RRK/2021-22/2171470","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2022-01-03","2022-01-03","New Connection","13"
"Rourkela","WS_AP/RRK/2021-22/2171471","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2022-01-03","2022-01-03","New Connection","28"
"Rourkela","WS_AP/RRK/2021-22/2171473","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2022-01-03","2022-01-03","New Connection","05"
"Aska","WS_AP/ASK/2021-22/2171475","CONNECTION_ACTIVATED","WS/ASK/2170573","2022-01-03","2022-01-04","New Connection","14"
"Purushottampur","WS_AP/PRS/2021-22/2170479","CONNECTION_ACTIVATED","WS/PRS/2170631","2021-12-18","2022-01-08","New Connection","14"
"Jharsuguda","WS_AP/JRS/2021-22/2171477","CONNECTION_ACTIVATED","WS/JRS/2171521","2022-01-03","2022-01-19","New Connection","07"
"Jharsuguda","WS_AP/JRS/2021-22/2171472","CONNECTION_ACTIVATED","WS/JRS/2171549","2022-01-03","2022-01-19","New Connection","07"
"Rourkela","WS_AP/RRK/2021-22/2171478","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2022-01-03","2022-01-03","New Connection","14"
"Rourkela","WS_AP/RRK/2021-22/2171481","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2022-01-03","2022-01-03","New Connection","08"
"Aska","WS_AP/ASK/2021-22/2171479","CONNECTION_ACTIVATED","WS/ASK/2170571","2022-01-03","2022-01-04","New Connection","07"
"Dhenkanal","WS_AP/DKN/2021-22/2171482","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-03","2022-01-03","New Connection","13"
"Banki","WS_AP/BAN/2021-22/2171483","CONNECTION_ACTIVATED","WS/BAN/2170565","2022-01-03","2022-01-03","New Connection","06"
"Dhenkanal","WS_AP/DKN/2021-22/2171466","CONNECTION_ACTIVATED","WS/DKN/2170568","2022-01-01","2022-01-03","New Connection","05"
"Aska","WS_AP/ASK/2021-22/2171480","CONNECTION_ACTIVATED","WS/ASK/2170570","2022-01-03","2022-01-04","New Connection","10"
"Purushottampur","WS_AP/PRS/2021-22/2170561","CONNECTION_ACTIVATED","WS/PRS/2170749","2021-12-20","2022-01-12","New Connection","11"
"Jharsuguda","WS_AP/JRS/2021-22/2171486","CONNECTION_ACTIVATED","WS/JRS/2171505","2022-01-03","2022-01-19","New Connection","07"
"Kodala","WS_AP/KDL/2021-22/2171485","PENDING_FOR_PAYMENT",NULL,"2022-01-03","2022-01-21","New Connection","13"
"Jharsuguda","WS_AP/JRS/2021-22/2171487","CONNECTION_ACTIVATED","WS/JRS/2171507","2022-01-03","2022-01-19","New Connection","07"
"Jharsuguda","WS_AP/JRS/2021-22/2171488","CONNECTION_ACTIVATED","WS/JRS/2171518","2022-01-03","2022-01-19","New Connection","07"
"Purushottampur","WS_AP/PRS/2021-22/2170328","CONNECTION_ACTIVATED","WS/PRS/2170590","2021-12-16","2022-01-07","New Connection","05"
"Purushottampur","WS_AP/PRS/2021-22/2170567","CONNECTION_ACTIVATED","WS/PRS/2170760","2021-12-20","2022-01-14","New Connection","11"
"Jharsuguda","WS_AP/JRS/2021-22/2171492","CONNECTION_ACTIVATED","WS/JRS/2171510","2022-01-03","2022-01-19","New Connection","07"
"Kodala","WS_AP/KDL/2021-22/2171491","PENDING_FOR_PAYMENT",NULL,"2022-01-03","2022-01-21","New Connection","13"
"Jharsuguda","WS_AP/JRS/2021-22/2171494","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-03","2022-01-04","New Connection","07"
"Jharsuguda","WS_AP/JRS/2021-22/2171499","CONNECTION_ACTIVATED","WS/JRS/2171514","2022-01-03","2022-01-19","New Connection","07"
"Jharsuguda","WS_AP/JRS/2021-22/2171500","CONNECTION_ACTIVATED","WS/JRS/2171515","2022-01-03","2022-01-19","New Connection","07"
"Jharsuguda","WS_AP/JRS/2021-22/2171501","CONNECTION_ACTIVATED","WS/JRS/2171516","2022-01-03","2022-01-19","New Connection","07"
"Jharsuguda","WS_AP/JRS/2021-22/2171502","CONNECTION_ACTIVATED","WS/JRS/2171517","2022-01-03","2022-01-19","New Connection","07"
"Kodala","WS_AP/KDL/2021-22/2171497","PENDING_FOR_PAYMENT",NULL,"2022-01-03","2022-01-21","New Connection","13"
"Ganjam","WS_AP/GJM/2021-22/2171495","PENDING_FOR_PAYMENT",NULL,"2022-01-03","2022-02-01","New Connection","02"
"Puri","WS_AP/PRI/2021-22/2171506","CONNECTION_ACTIVATED","WS/PRI/2170567","2022-01-03","2022-01-03","New Connection","05"
"Ganjam","WS_AP/GJM/2021-22/2171509","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-03","2022-01-03","New Connection","02"
"Ganjam","WS_AP/GJM/2021-22/2171510","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-03","2022-01-03","New Connection","07"
"Ganjam","WS_AP/GJM/2021-22/2171511","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-03","2022-01-03","New Connection","06"
"Jharsuguda","WS_AP/JRS/2021-22/2171503","CONNECTION_ACTIVATED","WS/JRS/2171519","2022-01-03","2022-01-19","New Connection","07"
"Kodala","WS_AP/KDL/2021-22/2171504","PENDING_FOR_PAYMENT",NULL,"2022-01-03","2022-01-21","New Connection","13"
"Kodala","WS_AP/KDL/2021-22/2171507","PENDING_FOR_PAYMENT",NULL,"2022-01-03","2022-01-21","New Connection","13"
"Kodala","WS_AP/KDL/2021-22/2171508","PENDING_FOR_PAYMENT",NULL,"2022-01-03","2022-01-24","New Connection","13"
"Ganjam","WS_AP/GJM/2021-22/2171512","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-03","2022-01-03","New Connection","04"
"Ganjam","WS_AP/GJM/2021-22/2171513","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-03","2022-01-03","New Connection","12"
"Purushottampur","WS_AP/PRS/2021-22/2170436","CONNECTION_ACTIVATED","WS/PRS/2170607","2021-12-18","2022-01-08","New Connection","01"
"Kodala","WS_AP/KDL/2021-22/2171012","PENDING_FOR_PAYMENT",NULL,"2021-12-27","2022-01-17","New Connection","05"
"Kodala","WS_AP/KDL/2021-22/2171514","PENDING_FOR_PAYMENT",NULL,"2022-01-03","2022-01-24","New Connection","13"
"Kodala","WS_AP/KDL/2021-22/2171517","PENDING_FOR_PAYMENT",NULL,"2022-01-03","2022-01-24","New Connection","03"
"Kodala","WS_AP/KDL/2021-22/2171518","PENDING_FOR_PAYMENT",NULL,"2022-01-03","2022-01-24","New Connection","09"
"Jharsuguda","WS_AP/JRS/2021-22/2171519","CONNECTION_ACTIVATED","WS/JRS/2171520","2022-01-03","2022-01-19","New Connection","07"
"Jharsuguda","WS_AP/JRS/2021-22/2171521","CONNECTION_ACTIVATED","WS/JRS/2171522","2022-01-03","2022-01-19","New Connection","07"
"Jharsuguda","WS_AP/JRS/2021-22/2171522","CONNECTION_ACTIVATED","WS/JRS/2171524","2022-01-03","2022-01-19","New Connection","07"
"Jharsuguda","WS_AP/JRS/2021-22/2171523","CONNECTION_ACTIVATED","WS/JRS/2171528","2022-01-03","2022-01-19","New Connection","07"
"Kodala","WS_AP/KDL/2021-22/2171520","PENDING_FOR_PAYMENT",NULL,"2022-01-03","2022-01-24","New Connection","09"
"Kodala","WS_AP/KDL/2021-22/2171526","PENDING_FOR_PAYMENT",NULL,"2022-01-03","2022-01-24","New Connection","09"
"Kodala","WS_AP/KDL/2021-22/2171527","PENDING_FOR_PAYMENT",NULL,"2022-01-03","2022-01-24","New Connection","09"
"Dhenkanal","WS_AP/DKN/2021-22/2171530","CONNECTION_ACTIVATED","WS/DKN/2170777","2022-01-04","2022-01-15","New Connection","10"
"Rourkela","WS_AP/RRK/2021-22/2171535","CONNECTION_ACTIVATED","WS/RRK/2170812","2022-01-04","2022-01-15","New Connection","24"
"Jharsuguda","WS_AP/JRS/2021-22/2171531","CONNECTION_ACTIVATED","WS/JRS/2171536","2022-01-04","2022-01-19","New Connection","06"
"Kodala","WS_AP/KDL/2021-22/2171528","PENDING_FOR_PAYMENT",NULL,"2022-01-03","2022-01-24","New Connection","09"
"Kodala","WS_AP/KDL/2021-22/2171529","PENDING_FOR_PAYMENT",NULL,"2022-01-03","2022-01-24","New Connection","09"
"Rourkela","WS_AP/RRK/2021-22/2171544","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2022-01-04","2022-01-04","New Connection","05"
"Rourkela","WS_AP/RRK/2021-22/2171541","CONNECTION_ACTIVATED","WS/RRK/2170804","2022-01-04","2022-01-15","New Connection","24"
"Rourkela","WS_AP/RRK/2021-22/2171537","CONNECTION_ACTIVATED","WS/RRK/2170808","2022-01-04","2022-01-15","New Connection","23"
"Jharsuguda","WS_AP/JRS/2021-22/2171539","CONNECTION_ACTIVATED","WS/JRS/2171545","2022-01-04","2022-01-19","New Connection","06"
"Buguda","WS_AP/BGD/2021-22/2171553","PENDING_FOR_FIELD_INSPECTION",NULL,"2022-01-04","2022-01-12","New Connection","12"
"Rourkela","WS_AP/RRK/2021-22/2171550","CONNECTION_ACTIVATED","WS/RRK/2170798","2022-01-04","2022-01-15","New Connection","24"
"Jharsuguda","WS_AP/JRS/2021-22/2171552","CONNECTION_ACTIVATED","WS/JRS/2171552","2022-01-04","2022-01-19","New Connection","06"
"Jharsuguda","WS_AP/JRS/2021-22/2171555","CONNECTION_ACTIVATED","WS/JRS/2171553","2022-01-04","2022-01-19","New Connection","06"
"Rourkela","WS_AP/RRK/2021-22/2171551","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2022-01-04","2022-01-04","New Connection","14"
"Balangir","WS_AP/BLR/2021-22/2171558","REJECTED",NULL,"2022-01-04","2022-01-04","New Connection","01"
"Buguda","WS_AP/BGD/2021-22/2171564","PENDING_FOR_FIELD_INSPECTION",NULL,"2022-01-04","2022-01-12","New Connection","01"
"Rourkela","WS_AP/RRK/2021-22/2171562","CONNECTION_ACTIVATED","WS/RRK/2170795","2022-01-04","2022-01-15","New Connection","24"
"Jharsuguda","WS_AP/JRS/2021-22/2171563","CONNECTION_ACTIVATED","WS/JRS/2171558","2022-01-04","2022-01-19","New Connection","06"
"Rourkela","WS_AP/RRK/2021-22/2171576","CONNECTION_ACTIVATED","WS/RRK/2170828","2022-01-04","2022-01-15","New Connection","24"
"Rourkela","WS_AP/RRK/2021-22/2171573","CONNECTION_ACTIVATED","WS/RRK/2170829","2022-01-04","2022-01-15","New Connection","24"
"Rourkela","WS_AP/RRK/2021-22/2171570","CONNECTION_ACTIVATED","WS/RRK/2170830","2022-01-04","2022-01-15","New Connection","23"
"Jharsuguda","WS_AP/JRS/2021-22/2171565","CONNECTION_ACTIVATED","WS/JRS/2171559","2022-01-04","2022-01-19","New Connection","06"
"Jharsuguda","WS_AP/JRS/2021-22/2171567","CONNECTION_ACTIVATED","WS/JRS/2171562","2022-01-04","2022-01-19","New Connection","06"
"Buguda","WS_AP/BGD/2021-22/2171572","PENDING_FOR_FIELD_INSPECTION",NULL,"2022-01-04","2022-01-12","New Connection","12"
"Buguda","WS_AP/BGD/2021-22/2171575","PENDING_FOR_FIELD_INSPECTION",NULL,"2022-01-04","2022-01-12","New Connection","12"
"Buguda","WS_AP/BGD/2021-22/2171579","PENDING_FOR_FIELD_INSPECTION",NULL,"2022-01-04","2022-01-12","New Connection","12"
"Jharsuguda","WS_AP/JRS/2021-22/2171569","CONNECTION_ACTIVATED","WS/JRS/2171563","2022-01-04","2022-01-19","New Connection","06"
"Jharsuguda","WS_AP/JRS/2021-22/2171574","CONNECTION_ACTIVATED","WS/JRS/2171564","2022-01-04","2022-01-19","New Connection","06"
"Buguda","WS_AP/BGD/2021-22/2171582","PENDING_FOR_FIELD_INSPECTION",NULL,"2022-01-04","2022-01-12","New Connection","12"
"Rourkela","WS_AP/RRK/2021-22/2171580","CONNECTION_ACTIVATED","WS/RRK/2170825","2022-01-04","2022-01-15","New Connection","24"
"Rourkela","WS_AP/RRK/2021-22/2171578","CONNECTION_ACTIVATED","WS/RRK/2170826","2022-01-04","2022-01-15","New Connection","23"
"Buguda","WS_AP/BGD/2021-22/2171584","PENDING_FOR_FIELD_INSPECTION",NULL,"2022-01-04","2022-01-12","New Connection","12"
"Buguda","WS_AP/BGD/2021-22/2171585","PENDING_FOR_FIELD_INSPECTION",NULL,"2022-01-04","2022-01-12","New Connection","12"
"Rourkela","WS_AP/RRK/2021-22/2171463","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2021-12-31","2022-01-13","New Connection","04"
"Rourkela","WS_AP/RRK/2021-22/2171457","CONNECTION_ACTIVATED","WS/RRK/2170814","2021-12-30","2022-01-15","New Connection","23"
"Rourkela","WS_AP/RRK/2021-22/2171583","CONNECTION_ACTIVATED","WS/RRK/2170823","2022-01-04","2022-01-15","New Connection","23"
"Rourkela","WS_AP/RRK/2021-22/2171568","CONNECTION_ACTIVATED","WS/RRK/2170918","2022-01-04","2022-01-15","New Connection","23"
"Rourkela","WS_AP/RRK/2021-22/2171566","CONNECTION_ACTIVATED","WS/RRK/2170919","2022-01-04","2022-01-15","New Connection","24"
"Rourkela","WS_AP/RRK/2021-22/2171557","CONNECTION_ACTIVATED","WS/RRK/2170797","2022-01-04","2022-01-15","New Connection","24"
"Rourkela","WS_AP/RRK/2021-22/2171554","CONNECTION_ACTIVATED","WS/RRK/2170799","2022-01-04","2022-01-15","New Connection","24"
"Rourkela","WS_AP/RRK/2021-22/2171548","CONNECTION_ACTIVATED","WS/RRK/2170800","2022-01-04","2022-01-15","New Connection","23"
"Jharsuguda","WS_AP/JRS/2021-22/2171525","CONNECTION_ACTIVATED","WS/JRS/2171532","2022-01-03","2022-01-19","New Connection","07"
"Jharsuguda","WS_AP/JRS/2021-22/2171534","CONNECTION_ACTIVATED","WS/JRS/2171540","2022-01-04","2022-01-19","New Connection","06"
"Jharsuguda","WS_AP/JRS/2021-22/2171536","CONNECTION_ACTIVATED","WS/JRS/2171541","2022-01-04","2022-01-19","New Connection","06"
"Buguda","WS_AP/BGD/2021-22/2171587","CONNECTION_ACTIVATED","WS/BGD/2172870","2022-01-04","2022-02-01","New Connection","02"
"Kodala","WS_AP/KDL/2021-22/2171589","INITIATED",NULL,"2022-01-04","2022-01-04","New Connection","10"
"Rourkela","WS_AP/RRK/2021-22/2171547","CONNECTION_ACTIVATED","WS/RRK/2170802","2022-01-04","2022-01-15","New Connection","24"
"Rourkela","WS_AP/RRK/2021-22/2171545","CONNECTION_ACTIVATED","WS/RRK/2170803","2022-01-04","2022-01-15","New Connection","23"
"Rourkela","WS_AP/RRK/2021-22/2171542","CONNECTION_ACTIVATED","WS/RRK/2170805","2022-01-04","2022-01-15","New Connection","23"
"Jharsuguda","WS_AP/JRS/2021-22/2171546","CONNECTION_ACTIVATED","WS/JRS/2171547","2022-01-04","2022-01-19","New Connection","06"
"Jharsuguda","WS_AP/JRS/2021-22/2171577","CONNECTION_ACTIVATED","WS/JRS/2171565","2022-01-04","2022-01-19","New Connection","06"
"Buguda","WS_AP/BGD/2021-22/2171588","CONNECTION_ACTIVATED","WS/BGD/2172871","2022-01-04","2022-02-01","New Connection","04"
"Buguda","WS_AP/BGD/2021-22/2171597","PENDING_FOR_FIELD_INSPECTION",NULL,"2022-01-04","2022-01-12","New Connection","05"
"Buguda","WS_AP/BGD/2021-22/2171599","PENDING_FOR_FIELD_INSPECTION",NULL,"2022-01-04","2022-01-12","New Connection","05"
"Buguda","WS_AP/BGD/2021-22/2171600","PENDING_FOR_FIELD_INSPECTION",NULL,"2022-01-04","2022-01-12","New Connection","02"
"Buguda","WS_AP/BGD/2021-22/2171602","PENDING_FOR_FIELD_INSPECTION",NULL,"2022-01-04","2022-01-12","New Connection","02"
"Buguda","WS_AP/BGD/2021-22/2171603","PENDING_FOR_FIELD_INSPECTION",NULL,"2022-01-04","2022-01-12","New Connection","02"
"Jharsuguda","WS_AP/JRS/2021-22/2171524","CONNECTION_ACTIVATED","WS/JRS/2171530","2022-01-03","2022-01-19","New Connection","07"
"Kodala","WS_AP/KDL/2021-22/2171598","PENDING_FOR_PAYMENT",NULL,"2022-01-04","2022-01-25","New Connection","03"
"Kodala","WS_AP/KDL/2021-22/2171601","PENDING_FOR_PAYMENT",NULL,"2022-01-04","2022-01-25","New Connection","10"
"Puri","WS_AP/PRI/2021-22/2171608","CONNECTION_ACTIVATED","WS/PRI/2170574","2022-01-04","2022-01-05","New Connection","06"
"Rourkela","WS_AP/RRK/2021-22/2171610","CONNECTION_ACTIVATED","WS/RRK/2170818","2022-01-04","2022-01-15","New Connection","24"
"Rourkela","WS_AP/RRK/2021-22/2171609","CONNECTION_ACTIVATED","WS/RRK/2170820","2022-01-04","2022-01-15","New Connection","23"
"Rourkela","WS_AP/RRK/2021-22/2171607","CONNECTION_ACTIVATED","WS/RRK/2170822","2022-01-04","2022-01-15","New Connection","23"
"Kodala","WS_AP/KDL/2021-22/2171605","PENDING_FOR_PAYMENT",NULL,"2022-01-04","2022-01-25","New Connection","06"
"Kodala","WS_AP/KDL/2021-22/2171606","PENDING_FOR_PAYMENT",NULL,"2022-01-04","2022-01-25","New Connection","13"
"Jagatsinghpur","WS_AP/JGT/2021-22/2171619","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-04","2022-01-04","New Connection","01"
"Purushottampur","WS_AP/PRS/2021-22/2170453","CONNECTION_ACTIVATED","WS/PRS/2170618","2021-12-18","2022-01-08","New Connection","01"
"Rourkela","WS_AP/RRK/2021-22/2171616","CONNECTION_ACTIVATED","WS/RRK/2170831","2022-01-04","2022-01-15","New Connection","24"
"Rourkela","WS_AP/RRK/2021-22/2171617","CONNECTION_ACTIVATED","WS/RRK/2170834","2022-01-04","2022-01-15","New Connection","24"
"Rourkela","WS_AP/RRK/2021-22/2171618","CONNECTION_ACTIVATED","WS/RRK/2170835","2022-01-04","2022-01-15","New Connection","24"
"Rourkela","WS_AP/RRK/2021-22/2171620","CONNECTION_ACTIVATED","WS/RRK/2170837","2022-01-04","2022-01-15","New Connection","23"
"Jharsuguda","WS_AP/JRS/2021-22/2171543","CONNECTION_ACTIVATED","WS/JRS/2171546","2022-01-04","2022-01-19","New Connection","06"
"Buguda","WS_AP/BGD/2021-22/2171595","CONNECTION_ACTIVATED","WS/BGD/2172872","2022-01-04","2022-02-01","New Connection","02"
